starttime	seconds	ctime	dtime	ttime	wait
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	10	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	12
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	12
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	12
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	9
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	16	10
Sat Aug 09 09:49:20 2014	1407570560	4	13	16	11
Sat Aug 09 09:49:21 2014	1407570561	5	12	16	10
Sat Aug 09 09:49:21 2014	1407570561	5	12	17	10
Sat Aug 09 09:49:21 2014	1407570561	5	11	17	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	17	12
Sat Aug 09 09:49:21 2014	1407570561	5	11	17	10
Sat Aug 09 09:49:20 2014	1407570560	4	12	17	12
Sat Aug 09 09:49:20 2014	1407570560	4	13	17	12
Sat Aug 09 09:49:20 2014	1407570560	4	13	17	12
Sat Aug 09 09:49:20 2014	1407570560	4	13	17	12
Sat Aug 09 09:49:20 2014	1407570560	5	12	17	11
